id,name,icon,suitId,suitName,quality,breakIf,seat,starLevel,levelTop,pro-type-1,pro-way-1,pro-value-1,pro-type-2,pro-way-2,pro-value-2,starNatureId,beFusionIf,fusionIf,fusionNeedQuality,fusionNeedNum,fusionCost-type-1,fusionCost-id-1,fusionCost-value-1,upQualityIf,afterUpQualityId,upQCost-type-1,upQCost-id-1,upQCost-value-1,changeIf,changeCost-type-1,changeCost-id-1,changeCost-value-1,beConsumedIf,proEX,putLeftIf,
70059,s==4|雷殛·火,70003,1,s==2|雷殛,3,1,3,,15,2,0,750,,,,,,,,,,,,,,,,,,,,,1,160,,
70060,s==4|雷殛·山,70004,1,s==2|雷殛,3,1,4,,15,1,0,7500,,,,,,,,,,,,,,,,,,,,,1,160,,
70061,s==4|风镰·风,70005,2,s==2|风镰,3,1,1,,15,2,0,750,,,,,,,,,,,,,,,,,,,,,1,160,,
70062,s==4|风镰·林,70006,2,s==2|风镰,3,1,2,,15,1,0,7500,,,,,,,,,,,,,,,,,,,,,1,160,,
70063,s==4|风镰·火,70007,2,s==2|风镰,3,1,3,,15,2,0,750,,,,,,,,,,,,,,,,,,,,,1,160,,
70064,s==4|风镰·山,70008,2,s==2|风镰,3,1,4,,15,1,0,7500,,,,,,,,,,,,,,,,,,,,,1,160,,
70065,s==4|血饮·风,70009,3,s==2|血饮,3,1,1,,15,2,0,750,,,,,,,,,,,,,,,,,,,,,1,160,,
70066,s==4|血饮·林,70010,3,s==2|血饮,3,1,2,,15,1,0,7500,,,,,,,,,,,,,,,,,,,,,1,160,,
70067,s==4|血饮·火,70011,3,s==2|血饮,3,1,3,,15,2,0,750,,,,,,,,,,,,,,,,,,,,,1,160,,
70068,s==4|血饮·山,70012,3,s==2|血饮,3,1,4,,15,1,0,7500,,,,,,,,,,,,,,,,,,,,,1,160,,
70069,s==4|荆棘·风,70013,4,s==2|荆棘,3,1,1,,15,2,0,750,,,,,,,,,,,,,,,,,,,,,1,160,,
70070,s==4|荆棘·林,70014,4,s==2|荆棘,3,1,2,,15,1,0,7500,,,,,,,,,,,,,,,,,,,,,1,160,,
70071,s==4|荆棘·火,70015,4,s==2|荆棘,3,1,3,,15,2,0,750,,,,,,,,,,,,,,,,,,,,,1,160,,
70072,s==4|荆棘·山,70016,4,s==2|荆棘,3,1,4,,15,1,0,7500,,,,,,,,,,,,,,,,,,,,,1,160,,
70073,s==4|水愈·风,70017,5,s==2|水愈,3,1,1,,15,2,0,750,,,,,,,,,,,,,,,,,,,,,1,160,,
70074,s==4|水愈·林,70018,5,s==2|水愈,3,1,2,,15,1,0,7500,,,,,,,,,,,,,,,,,,,,,1,160,,
70075,s==4|水愈·火,70019,5,s==2|水愈,3,1,3,,15,2,0,750,,,,,,,,,,,,,,,,,,,,,1,160,,
70076,s==4|水愈·山,70020,5,s==2|水愈,3,1,4,,15,1,0,7500,,,,,,,,,,,,,,,,,,,,,1,160,,
70077,s==4|玉碎·风,70021,6,s==2|玉碎,3,1,1,,15,2,0,750,,,,,,,,,,,,,,,,,,,,,1,160,,
70078,s==4|玉碎·林,70022,6,s==2|玉碎,3,1,2,,15,1,0,7500,,,,,,,,,,,,,,,,,,,,,1,160,,
70079,s==4|玉碎·火,70023,6,s==2|玉碎,3,1,3,,15,2,0,750,,,,,,,,,,,,,,,,,,,,,1,160,,
70080,s==4|玉碎·山,70024,6,s==2|玉碎,3,1,4,,15,1,0,7500,,,,,,,,,,,,,,,,,,,,,1,160,,
70081,s==4|神瞳·风,70025,7,s==2|神瞳,3,1,1,,15,2,0,750,,,,,,,,,,,,,,,,,,,,,1,160,,
70082,s==4|神瞳·林,70026,7,s==2|神瞳,3,1,2,,15,1,0,7500,,,,,,,,,,,,,,,,,,,,,1,160,,
70083,s==4|神瞳·火,70027,7,s==2|神瞳,3,1,3,,15,2,0,750,,,,,,,,,,,,,,,,,,,,,1,160,,
70084,s==4|神瞳·山,70028,7,s==2|神瞳,3,1,4,,15,1,0,7500,,,,,,,,,,,,,,,,,,,,,1,160,,
70085,s==4|雷殛·风,70001,1,s==2|雷殛,4,1,1,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70086,s==4|雷殛·林,70002,1,s==2|雷殛,4,1,2,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70087,s==4|雷殛·火,70003,1,s==2|雷殛,4,1,3,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70088,s==4|雷殛·山,70004,1,s==2|雷殛,4,1,4,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70089,s==4|风镰·风,70005,2,s==2|风镰,4,1,1,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70090,s==4|风镰·林,70006,2,s==2|风镰,4,1,2,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70091,s==4|风镰·火,70007,2,s==2|风镰,4,1,3,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70092,s==4|风镰·山,70008,2,s==2|风镰,4,1,4,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70093,s==4|血饮·风,70009,3,s==2|血饮,4,1,1,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70094,s==4|血饮·林,70010,3,s==2|血饮,4,1,2,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70095,s==4|血饮·火,70011,3,s==2|血饮,4,1,3,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70096,s==4|血饮·山,70012,3,s==2|血饮,4,1,4,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70097,s==4|荆棘·风,70013,4,s==2|荆棘,4,1,1,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70098,s==4|荆棘·林,70014,4,s==2|荆棘,4,1,2,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70099,s==4|荆棘·火,70015,4,s==2|荆棘,4,1,3,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70100,s==4|荆棘·山,70016,4,s==2|荆棘,4,1,4,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70101,s==4|水愈·风,70017,5,s==2|水愈,4,1,1,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70102,s==4|水愈·林,70018,5,s==2|水愈,4,1,2,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70103,s==4|水愈·火,70019,5,s==2|水愈,4,1,3,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70104,s==4|水愈·山,70020,5,s==2|水愈,4,1,4,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70105,s==4|玉碎·风,70021,6,s==2|玉碎,4,1,1,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70106,s==4|玉碎·林,70022,6,s==2|玉碎,4,1,2,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70107,s==4|玉碎·火,70023,6,s==2|玉碎,4,1,3,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70108,s==4|玉碎·山,70024,6,s==2|玉碎,4,1,4,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70109,s==4|神瞳·风,70025,7,s==2|神瞳,4,1,1,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70110,s==4|神瞳·林,70026,7,s==2|神瞳,4,1,2,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70111,s==4|神瞳·火,70027,7,s==2|神瞳,4,1,3,,20,2,0,1000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70112,s==4|神瞳·山,70028,7,s==2|神瞳,4,1,4,,20,1,0,10000,,,,,,,,,,,,,,,,,1,1,9,100,1,300,,
70113,s==4|雷殛·风,70001,1,s==2|雷殛,5,,1,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70114,s==4|雷殛·林,70002,1,s==2|雷殛,5,,2,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70115,s==4|雷殛·火,70003,1,s==2|雷殛,5,,3,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70116,s==4|雷殛·山,70004,1,s==2|雷殛,5,,4,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70117,s==4|风镰·风,70005,2,s==2|风镰,5,,1,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70118,s==4|风镰·林,70006,2,s==2|风镰,5,,2,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70119,s==4|风镰·火,70007,2,s==2|风镰,5,,3,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70120,s==4|风镰·山,70008,2,s==2|风镰,5,,4,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70121,s==4|血饮·风,70009,3,s==2|血饮,5,,1,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70122,s==4|血饮·林,70010,3,s==2|血饮,5,,2,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70123,s==4|血饮·火,70011,3,s==2|血饮,5,,3,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70124,s==4|血饮·山,70012,3,s==2|血饮,5,,4,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70125,s==4|荆棘·风,70013,4,s==2|荆棘,5,,1,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70126,s==4|荆棘·林,70014,4,s==2|荆棘,5,,2,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70127,s==4|荆棘·火,70015,4,s==2|荆棘,5,,3,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70128,s==4|荆棘·山,70016,4,s==2|荆棘,5,,4,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70129,s==4|水愈·风,70017,5,s==2|水愈,5,,1,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70130,s==4|水愈·林,70018,5,s==2|水愈,5,,2,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70131,s==4|水愈·火,70019,5,s==2|水愈,5,,3,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70132,s==4|水愈·山,70020,5,s==2|水愈,5,,4,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70133,s==4|玉碎·风,70021,6,s==2|玉碎,5,,1,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70134,s==4|玉碎·林,70022,6,s==2|玉碎,5,,2,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70135,s==4|玉碎·火,70023,6,s==2|玉碎,5,,3,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70136,s==4|玉碎·山,70024,6,s==2|玉碎,5,,4,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70137,s==4|神瞳·风,70025,7,s==2|神瞳,5,,1,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70138,s==4|神瞳·林,70026,7,s==2|神瞳,5,,2,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70139,s==4|神瞳·火,70027,7,s==2|神瞳,5,,3,,25,2,0,2000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70140,s==4|神瞳·山,70028,7,s==2|神瞳,5,,4,,25,1,0,20000,,,,,,1,,,,,,,,,,,1,1,9,200,1,2000,,
70141,s==4|雷殛·风,70001,1,s==2|雷殛,6,,1,1,30,2,0,2500,,,,1,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70142,s==4|雷殛·林,70002,1,s==2|雷殛,6,,2,1,30,1,0,25000,,,,2,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70143,s==4|雷殛·火,70003,1,s==2|雷殛,6,,3,1,30,2,0,2500,,,,3,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70144,s==4|雷殛·山,70004,1,s==2|雷殛,6,,4,1,30,1,0,25000,,,,4,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70145,s==4|风镰·风,70005,2,s==2|风镰,6,,1,1,30,2,0,2500,,,,1,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70146,s==4|风镰·林,70006,2,s==2|风镰,6,,2,1,30,1,0,25000,,,,2,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70147,s==4|风镰·火,70007,2,s==2|风镰,6,,3,1,30,2,0,2500,,,,3,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70148,s==4|风镰·山,70008,2,s==2|风镰,6,,4,1,30,1,0,25000,,,,4,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70149,s==4|血饮·风,70009,3,s==2|血饮,6,,1,1,30,2,0,2500,,,,1,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70150,s==4|血饮·林,70010,3,s==2|血饮,6,,2,1,30,1,0,25000,,,,2,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70151,s==4|血饮·火,70011,3,s==2|血饮,6,,3,1,30,2,0,2500,,,,3,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70152,s==4|血饮·山,70012,3,s==2|血饮,6,,4,1,30,1,0,25000,,,,4,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70153,s==4|荆棘·风,70013,4,s==2|荆棘,6,,1,1,30,2,0,2500,,,,1,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70154,s==4|荆棘·林,70014,4,s==2|荆棘,6,,2,1,30,1,0,25000,,,,2,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70155,s==4|荆棘·火,70015,4,s==2|荆棘,6,,3,1,30,2,0,2500,,,,3,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70156,s==4|荆棘·山,70016,4,s==2|荆棘,6,,4,1,30,1,0,25000,,,,4,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70157,s==4|水愈·风,70017,5,s==2|水愈,6,,1,1,30,2,0,2500,,,,1,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70158,s==4|水愈·林,70018,5,s==2|水愈,6,,2,1,30,1,0,25000,,,,2,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70159,s==4|水愈·火,70019,5,s==2|水愈,6,,3,1,30,2,0,2500,,,,3,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70160,s==4|水愈·山,70020,5,s==2|水愈,6,,4,1,30,1,0,25000,,,,4,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70161,s==4|玉碎·风,70021,6,s==2|玉碎,6,,1,1,30,2,0,2500,,,,1,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70162,s==4|玉碎·林,70022,6,s==2|玉碎,6,,2,1,30,1,0,25000,,,,2,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70163,s==4|玉碎·火,70023,6,s==2|玉碎,6,,3,1,30,2,0,2500,,,,3,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70164,s==4|玉碎·山,70024,6,s==2|玉碎,6,,4,1,30,1,0,25000,,,,4,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70165,s==4|神瞳·风,70025,7,s==2|神瞳,6,,1,1,30,2,0,2500,,,,1,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70166,s==4|神瞳·林,70026,7,s==2|神瞳,6,,2,1,30,1,0,25000,,,,2,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70167,s==4|神瞳·火,70027,7,s==2|神瞳,6,,3,1,30,2,0,2500,,,,3,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70168,s==4|神瞳·山,70028,7,s==2|神瞳,6,,4,1,30,1,0,25000,,,,4,1,1,5,3,,,,,,,,,1,1,9,300,,,,
70169,s==4|雷殛·风,70001,1,s==2|雷殛,7,,1,2,35,2,0,3000,,,,5,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70170,s==4|雷殛·林,70002,1,s==2|雷殛,7,,2,2,35,1,0,30000,,,,6,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70171,s==4|雷殛·火,70003,1,s==2|雷殛,7,,3,2,35,2,0,3000,,,,7,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70172,s==4|雷殛·山,70004,1,s==2|雷殛,7,,4,2,35,1,0,30000,,,,8,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70173,s==4|风镰·风,70005,2,s==2|风镰,7,,1,2,35,2,0,3000,,,,5,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70174,s==4|风镰·林,70006,2,s==2|风镰,7,,2,2,35,1,0,30000,,,,6,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70175,s==4|风镰·火,70007,2,s==2|风镰,7,,3,2,35,2,0,3000,,,,7,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70176,s==4|风镰·山,70008,2,s==2|风镰,7,,4,2,35,1,0,30000,,,,8,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70177,s==4|血饮·风,70009,3,s==2|血饮,7,,1,2,35,2,0,3000,,,,5,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70178,s==4|血饮·林,70010,3,s==2|血饮,7,,2,2,35,1,0,30000,,,,6,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70179,s==4|血饮·火,70011,3,s==2|血饮,7,,3,2,35,2,0,3000,,,,7,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70180,s==4|血饮·山,70012,3,s==2|血饮,7,,4,2,35,1,0,30000,,,,8,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70181,s==4|荆棘·风,70013,4,s==2|荆棘,7,,1,2,35,2,0,3000,,,,5,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70182,s==4|荆棘·林,70014,4,s==2|荆棘,7,,2,2,35,1,0,30000,,,,6,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70183,s==4|荆棘·火,70015,4,s==2|荆棘,7,,3,2,35,2,0,3000,,,,7,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70184,s==4|荆棘·山,70016,4,s==2|荆棘,7,,4,2,35,1,0,30000,,,,8,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70185,s==4|水愈·风,70017,5,s==2|水愈,7,,1,2,35,2,0,3000,,,,5,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70186,s==4|水愈·林,70018,5,s==2|水愈,7,,2,2,35,1,0,30000,,,,6,1,1,6,3,,,,,,,,,1,1,9,400,,,,
70187,s==4|水愈·火,70019,5,s==2|水愈,7,,3,2,35,2,0,3000,,,,7,1,1,6,3,,,,,,,,,1,1,9,400,,,,
