proprety,propretyCount,ratio,
164,0.106217616580311,,
165,0.106589147286822,,
166,0.106958762886598,,
167,0.1073264781491,,
168,0.107692307692308,,
169,0.108056265984655,,
170,0.108418367346939,,
171,0.108778625954198,,
172,0.109137055837563,,
173,0.109493670886076,,
174,0.109848484848485,,
175,0.110201511335013,,
176,0.110552763819095,,
177,0.110902255639098,,
178,0.11125,,
179,0.111596009975062,,
180,0.111940298507463,,
181,0.112282878411911,,
182,0.112623762376238,,
183,0.112962962962963,,
184,0.113300492610837,,
185,0.113636363636364,,
186,0.113970588235294,,
187,0.114303178484108,,
188,0.114634146341463,,
189,0.114963503649635,,
190,0.115291262135922,,
191,0.115617433414044,,
192,0.115942028985507,,
193,0.116265060240964,,
194,0.116586538461538,,
195,0.116906474820144,,
196,0.117224880382775,,
197,0.117541766109785,,
198,0.117857142857143,,
199,0.118171021377672,,
200,0.118483412322275,,
201,0.118794326241135,,
202,0.119103773584906,,
203,0.119411764705882,,
204,0.119718309859155,,
205,0.120023419203747,,
206,0.120327102803738,,
207,0.120629370629371,,
208,0.12093023255814,,
209,0.12122969837587,,
210,0.121527777777778,,
211,0.121824480369515,,
212,0.122119815668203,,
213,0.122413793103448,,
214,0.122706422018349,,
215,0.122997711670481,,
216,0.123287671232877,,
217,0.123576309794989,,
218,0.123863636363636,,
219,0.124149659863946,,
220,0.124434389140271,,
221,0.124717832957111,,
222,0.125,,
223,0.125280898876405,,
224,0.125560538116592,,
225,0.125838926174497,,
226,0.126116071428571,,
227,0.126391982182628,,
228,0.126666666666667,,
229,0.126940133037694,,
230,0.127212389380531,,
231,0.127483443708609,,
232,0.127753303964758,,
233,0.128021978021978,,
234,0.128289473684211,,
235,0.12855579868709,,
236,0.12882096069869,,
237,0.129084967320261,,
238,0.129347826086957,,
239,0.129609544468547,,
240,0.12987012987013,,
241,0.130129589632829,,
242,0.130387931034483,,
243,0.130645161290323,,
244,0.130901287553648,,
245,0.131156316916488,,
246,0.131410256410256,,
247,0.131663113006397,,
248,0.131914893617021,,
249,0.132165605095541,,
250,0.132415254237288,,
251,0.132663847780127,,
252,0.132911392405063,,
253,0.133157894736842,,
254,0.133403361344538,,
255,0.133647798742138,,
256,0.133891213389121,,
257,0.134133611691023,,
258,0.134375,,
259,0.134615384615385,,
260,0.134854771784232,,
261,0.135093167701863,,
262,0.135330578512397,,
263,0.135567010309278,,
264,0.135802469135802,,
265,0.136036960985626,,
266,0.136270491803279,,
267,0.136503067484663,,
268,0.136734693877551,,
269,0.136965376782077,,
270,0.13719512195122,,
271,0.137423935091278,,
272,0.137651821862348,,
273,0.137878787878788,,
274,0.138104838709677,,
275,0.138329979879276,,
276,0.13855421686747,,
277,0.13877755511022,,
278,0.139,,
279,0.139221556886228,,
280,0.139442231075697,,
281,0.139662027833002,,
282,0.139880952380952,,
283,0.14009900990099,,
284,0.140316205533597,,
285,0.140532544378698,,
286,0.140748031496063,,
287,0.140962671905697,,
288,0.141176470588235,,
289,0.141389432485323,,
290,0.1416015625,,
291,0.141812865497076,,
292,0.142023346303502,,
293,0.142233009708738,,
294,0.142441860465116,,
295,0.142649903288201,,
296,0.142857142857143,,
297,0.143063583815029,,
298,0.143269230769231,,
299,0.143474088291747,,
300,0.14367816091954,,
301,0.143881453154876,,
302,0.144083969465649,,
303,0.144285714285714,,
304,0.144486692015209,,
305,0.144686907020873,,
306,0.144886363636364,,
307,0.145085066162571,,
308,0.145283018867925,,
309,0.145480225988701,,
310,0.145676691729323,,
311,0.145872420262664,,
312,0.146067415730337,,
313,0.146261682242991,,
314,0.146455223880597,,
315,0.146648044692737,,
316,0.146840148698885,,
317,0.147031539888683,,
318,0.147222222222222,,
319,0.147412199630314,,
320,0.14760147601476,,
321,0.147790055248619,,
322,0.147977941176471,,
323,0.148165137614679,,
324,0.148351648351648,,
325,0.14853747714808,,
326,0.148722627737226,,
327,0.148907103825137,,
328,0.149090909090909,,
329,0.149274047186933,,
330,0.14945652173913,,
331,0.149638336347197,,
332,0.149819494584838,,
333,0.15,,
334,0.150179856115108,,
335,0.150359066427289,,
336,0.150537634408602,,
337,0.150715563506261,,
338,0.150892857142857,,
339,0.151069518716578,,
340,0.151245551601424,,
341,0.151420959147425,,
342,0.151595744680851,,
343,0.151769911504425,,
344,0.151943462897526,,
345,0.152116402116402,,
346,0.152288732394366,,
347,0.152460456942004,,
348,0.152631578947368,,
349,0.152802101576182,,
350,0.152972027972028,,
351,0.153141361256545,,
352,0.153310104529617,,
353,0.153478260869565,,
354,0.153645833333333,,
355,0.153812824956672,,
356,0.153979238754325,,
357,0.154145077720207,,
358,0.154310344827586,,
359,0.15447504302926,,
360,0.154639175257732,,
361,0.154802744425386,,
362,0.154965753424658,,
363,0.155128205128205,,
364,0.155290102389079,,
365,0.155451448040886,,
366,0.155612244897959,,
367,0.155772495755518,,
368,0.155932203389831,,
369,0.156091370558376,,
370,0.15625,,
371,0.156408094435076,,
372,0.156565656565657,,
373,0.15672268907563,,
374,0.156879194630872,,
375,0.157035175879397,,
376,0.157190635451505,,
377,0.157345575959933,,
378,0.1575,,
379,0.15765391014975,,
380,0.1578073089701,,
381,0.157960199004975,,
382,0.158112582781457,,
383,0.158264462809917,,
384,0.158415841584158,,
385,0.158566721581549,,
386,0.158717105263158,,
387,0.158866995073892,,
388,0.159016393442623,,
389,0.159165302782324,,
390,0.159313725490196,,
391,0.159461663947798,,
392,0.159609120521173,,
393,0.159756097560976,,
394,0.159902597402597,,
395,0.160048622366289,,
396,0.160194174757282,,
397,0.160339256865913,,
398,0.160483870967742,,
399,0.160628019323671,,
400,0.160771704180064,,
401,0.16091492776886,,
402,0.161057692307692,,
403,0.1612,,
404,0.161341853035144,,
405,0.161483253588517,,
406,0.161624203821656,,
407,0.161764705882353,,
408,0.161904761904762,,
409,0.162044374009509,,
410,0.162183544303797,,
411,0.162322274881517,,
412,0.162460567823344,,
413,0.16259842519685,,
414,0.162735849056604,,
415,0.16287284144427,,
416,0.163009404388715,,
417,0.163145539906103,,
418,0.16328125,,
419,0.163416536661466,,
420,0.163551401869159,,
421,0.163685847589425,,
422,0.163819875776398,,
423,0.163953488372093,,
424,0.164086687306502,,
425,0.164219474497682,,
426,0.164351851851852,,
427,0.164483821263482,,
428,0.164615384615385,,
429,0.164746543778802,,
430,0.164877300613497,,
431,0.165007656967841,,
432,0.165137614678899,,
433,0.165267175572519,,
434,0.165396341463415,,
435,0.165525114155251,,
436,0.165653495440729,,
437,0.165781487101669,,
438,0.165909090909091,,
439,0.166036308623298,,
440,0.166163141993958,,
441,0.166289592760181,,
442,0.166415662650602,,
443,0.166541353383459,,
444,0.166666666666667,,
445,0.166791604197901,,
446,0.166916167664671,,
447,0.167040358744395,,
448,0.167164179104478,,
449,0.167287630402385,,
450,0.167410714285714,,
451,0.167533432392273,,
452,0.167655786350148,,
453,0.167777777777778,,
454,0.167899408284024,,
455,0.168020679468242,,
456,0.168141592920354,,
457,0.168262150220913,,
458,0.168382352941176,,
459,0.168502202643172,,
460,0.168621700879765,,
461,0.168740849194729,,
462,0.168859649122807,,
463,0.168978102189781,,
464,0.169096209912536,,
465,0.169213973799127,,
466,0.169331395348837,,
467,0.16944847605225,,
468,0.169565217391304,,
469,0.169681620839363,,
470,0.169797687861272,,
471,0.16991341991342,,
472,0.170028818443804,,
473,0.170143884892086,,
474,0.170258620689655,,
475,0.170373027259684,,
476,0.170487106017192,,
477,0.170600858369099,,
478,0.170714285714286,,
479,0.170827389443652,,
480,0.170940170940171,,
481,0.171052631578947,,
482,0.171164772727273,,
483,0.171276595744681,,
484,0.171388101983003,,
485,0.171499292786422,,
486,0.171610169491525,,
487,0.171720733427362,,
488,0.171830985915493,,
489,0.171940928270042,,
490,0.172050561797753,,
491,0.172159887798036,,
492,0.172268907563025,,
493,0.172377622377622,,
494,0.172486033519553,,
495,0.172594142259414,,
496,0.172701949860724,,
497,0.172809457579972,,
498,0.172916666666667,,
499,0.173023578363384,,
500,0.173130193905817,,
501,0.173236514522822,,
502,0.173342541436464,,
503,0.173448275862069,,
504,0.173553719008264,,
505,0.173658872077029,,
506,0.173763736263736,,
507,0.173868312757202,,
508,0.173972602739726,,
509,0.174076607387141,,
510,0.174180327868852,,
511,0.174283765347885,,
512,0.174386920980926,,
513,0.174489795918367,,
514,0.174592391304348,,
515,0.174694708276798,,
516,0.17479674796748,,
517,0.17489851150203,,
518,0.175,,
519,0.175101214574899,,
520,0.175202156334232,,
521,0.175302826379542,,
522,0.175403225806452,,
523,0.175503355704698,,
524,0.175603217158177,,
525,0.17570281124498,,
526,0.175802139037433,,
527,0.175901201602136,,
528,0.176,,
529,0.176098535286285,,
530,0.176196808510638,,
531,0.176294820717131,,
532,0.176392572944297,,
533,0.176490066225166,,
534,0.176587301587302,,
535,0.17668428005284,,
536,0.176781002638522,,
537,0.176877470355731,,
538,0.176973684210526,,
539,0.177069645203679,,
540,0.177165354330709,,
541,0.177260812581914,,
542,0.177356020942408,,
543,0.177450980392157,,
544,0.177545691906005,,
545,0.177640156453716,,
546,0.177734375,,
547,0.177828348504551,,
548,0.177922077922078,,
549,0.178015564202335,,
550,0.178108808290155,,
551,0.178201811125485,,
552,0.178294573643411,,
553,0.178387096774194,,
554,0.178479381443299,,
555,0.178571428571429,,
556,0.17866323907455,,
557,0.178754813863928,,
558,0.178846153846154,,
559,0.178937259923175,,
560,0.179028132992327,,
561,0.17911877394636,,
562,0.179209183673469,,
563,0.179299363057325,,
564,0.179389312977099,,
565,0.179479034307497,,
566,0.179568527918782,,
567,0.179657794676806,,
568,0.179746835443038,,
569,0.179835651074589,,
570,0.179924242424242,,
571,0.180012610340479,,
572,0.180100755667506,,
573,0.180188679245283,,
574,0.180276381909548,,
575,0.180363864491844,,
576,0.180451127819549,,
577,0.180538172715895,,
578,0.180625,,
579,0.180711610486891,,
580,0.180798004987531,,
581,0.180884184308842,,
582,0.180970149253731,,
583,0.181055900621118,,
584,0.181141439205955,,
585,0.181226765799257,,
586,0.181311881188119,,
587,0.181396786155748,,
588,0.181481481481481,,
589,0.181565967940814,,
590,0.181650246305419,,
591,0.181734317343173,,
592,0.181818181818182,,
593,0.181901840490798,,
594,0.181985294117647,,
595,0.182068543451652,,
596,0.182151589242054,,
597,0.182234432234432,,
598,0.182317073170732,,
599,0.182399512789281,,
600,0.182481751824818,,
601,0.182563791008505,,
602,0.182645631067961,,
603,0.182727272727273,,
604,0.182808716707022,,
605,0.182889963724305,,
606,0.182971014492754,,
607,0.183051869722557,,
608,0.183132530120482,,
609,0.183212996389892,,
610,0.183293269230769,,
611,0.183373349339736,,
612,0.183453237410072,,
613,0.183532934131737,,
614,0.183612440191388,,
615,0.183691756272401,,
616,0.183770883054893,,
617,0.183849821215733,,
618,0.183928571428571,,
619,0.184007134363853,,
620,0.184085510688836,,
621,0.184163701067616,,
622,0.184241706161137,,
623,0.184319526627219,,
624,0.184397163120567,,
625,0.184474616292798,,
626,0.184551886792453,,
627,0.184628975265018,,
628,0.184705882352941,,
629,0.184782608695652,,
630,0.184859154929577,,
631,0.184935521688159,,
632,0.185011709601874,,
633,0.185087719298246,,
634,0.185163551401869,,
635,0.185239206534422,,
636,0.185314685314685,,
637,0.185389988358556,,
638,0.18546511627907,,
639,0.185540069686411,,
640,0.185614849187935,,
641,0.185689455388181,,
642,0.185763888888889,,
643,0.185838150289017,,
644,0.185912240184757,,
645,0.18598615916955,,
646,0.186059907834101,,
647,0.186133486766398,,
648,0.186206896551724,,
649,0.186280137772675,,
650,0.186353211009174,,
651,0.186426116838488,,
652,0.18649885583524,,
653,0.186571428571429,,
654,0.186643835616438,,
655,0.186716077537058,,
656,0.186788154897494,,
657,0.186860068259386,,
658,0.186931818181818,,
659,0.187003405221339,,
660,0.187074829931973,,
661,0.187146092865232,,
662,0.187217194570136,,
663,0.18728813559322,,
664,0.187358916478555,,
665,0.187429537767756,,
666,0.1875,,
667,0.187570303712036,,
668,0.187640449438202,,
669,0.187710437710438,,
670,0.187780269058296,,
671,0.187849944008959,,
672,0.187919463087248,,
673,0.187988826815642,,
674,0.188058035714286,,
675,0.188127090301003,,
676,0.188195991091314,,
677,0.188264738598443,,
678,0.188333333333333,,
679,0.188401775804661,,
680,0.188470066518847,,
681,0.188538205980066,,
682,0.188606194690265,,
683,0.188674033149171,,
684,0.188741721854305,,
685,0.188809261300992,,
686,0.188876651982379,,
687,0.188943894389439,,
688,0.189010989010989,,
689,0.189077936333699,,
690,0.189144736842105,,
691,0.18921139101862,,
692,0.189277899343545,,
693,0.189344262295082,,
694,0.189410480349345,,
695,0.189476553980371,,
696,0.189542483660131,,
697,0.189608269858542,,
698,0.189673913043478,,
699,0.189739413680782,,
700,0.189804772234273,,
701,0.189869989165764,,
702,0.189935064935065,,
703,0.19,,
704,0.190064794816415,,
705,0.190129449838188,,
706,0.190193965517241,,
707,0.190258342303552,,
708,0.190322580645161,,
709,0.190386680988185,,
710,0.190450643776824,,
711,0.190514469453376,,
712,0.190578158458244,,
713,0.190641711229947,,
714,0.190705128205128,,
715,0.19076840981857,,
716,0.190831556503198,,
717,0.190894568690096,,
718,0.190957446808511,,
719,0.191020191285866,,
720,0.191082802547771,,
721,0.191145281018028,,
722,0.191207627118644,,
723,0.191269841269841,,
724,0.191331923890063,,
725,0.191393875395987,,
726,0.191455696202532,,
727,0.191517386722866,,
728,0.191578947368421,,
729,0.191640378548896,,
730,0.191701680672269,,
731,0.191762854144806,,
732,0.191823899371069,,
733,0.191884816753927,,
734,0.191945606694561,,
735,0.192006269592476,,
736,0.192066805845511,,
737,0.192127215849844,,
738,0.1921875,,
739,0.192247658688866,,
740,0.192307692307692,,
741,0.192367601246106,,
742,0.192427385892116,,
743,0.192487046632124,,
744,0.192546583850932,,
745,0.192605997931748,,
746,0.192665289256198,,
747,0.192724458204334,,
748,0.192783505154639,,
749,0.192842430484037,,
750,0.192901234567901,,
751,0.192959917780062,,
752,0.193018480492813,,
753,0.193076923076923,,
754,0.193135245901639,,
755,0.193193449334698,,
756,0.193251533742331,,
757,0.193309499489275,,
758,0.193367346938775,,
759,0.193425076452599,,
760,0.193482688391039,,
761,0.19354018311292,,
762,0.19359756097561,,
763,0.193654822335025,,
764,0.193711967545639,,
765,0.193768996960486,,
766,0.193825910931174,,
767,0.193882709807887,,
768,0.193939393939394,,
769,0.193995963673058,,
770,0.194052419354839,,
771,0.194108761329305,,
772,0.194164989939638,,
773,0.194221105527638,,
774,0.194277108433735,,
775,0.194332998996991,,
776,0.19438877755511,,
777,0.194444444444444,,
778,0.1945,,
779,0.194555444555445,,
780,0.194610778443114,,
781,0.194666001994018,,
782,0.194721115537849,,
783,0.194776119402985,,
784,0.194831013916501,,
785,0.194885799404171,,
786,0.194940476190476,,
787,0.194995044598612,,
788,0.195049504950495,,
789,0.195103857566766,,
790,0.195158102766798,,
791,0.195212240868707,,
792,0.195266272189349,,
793,0.195320197044335,,
794,0.195374015748032,,
795,0.195427728613569,,
796,0.195481335952849,,
797,0.195534838076546,,
798,0.195588235294118,,
799,0.19564152791381,,
800,0.195694716242661,,
801,0.19574780058651,,
802,0.19580078125,,
803,0.195853658536585,,
804,0.195906432748538,,
805,0.195959104186952,,
806,0.196011673151751,,
807,0.196064139941691,,
808,0.196116504854369,,
809,0.196168768186227,,
810,0.196220930232558,,
811,0.196272991287512,,
812,0.196324951644101,,
813,0.196376811594203,,
814,0.196428571428571,,
815,0.196480231436837,,
816,0.196531791907514,,
817,0.196583253128008,,
818,0.196634615384615,,
819,0.196685878962536,,
820,0.196737044145873,,
821,0.196788111217641,,
822,0.19683908045977,,
823,0.19688995215311,,
824,0.196940726577438,,
825,0.196991404011461,,
826,0.197041984732824,,
827,0.197092469018112,,
828,0.197142857142857,,
829,0.197193149381541,,
830,0.197243346007605,,
831,0.197293447293447,,
832,0.197343453510436,,
833,0.19739336492891,,
834,0.197443181818182,,
835,0.197492904446547,,
836,0.197542533081285,,
837,0.197592067988669,,
838,0.197641509433962,,
839,0.197690857681433,,
840,0.19774011299435,,
841,0.197789275634995,,
842,0.197838345864662,,
843,0.197887323943662,,
844,0.197936210131332,,
845,0.197985004686036,,
846,0.198033707865169,,
847,0.198082319925164,,
848,0.198130841121495,,
849,0.198179271708683,,
850,0.198227611940299,,
851,0.198275862068966,,
852,0.198324022346369,,
853,0.198372093023256,,
854,0.198420074349442,,
855,0.198467966573816,,
856,0.198515769944341,,
857,0.198563484708063,,
858,0.198611111111111,,
859,0.198658649398705,,
860,0.198706099815157,,
861,0.198753462603878,,
862,0.19880073800738,,
863,0.198847926267281,,
864,0.198895027624309,,
865,0.198942042318307,,
866,0.198988970588235,,
867,0.199035812672176,,
868,0.199082568807339,,
869,0.199129239230064,,
870,0.199175824175824,,
871,0.199222323879231,,
872,0.19926873857404,,
873,0.199315068493151,,
874,0.199361313868613,,
875,0.199407474931632,,
876,0.199453551912568,,
877,0.199499545040946,,
878,0.199545454545455,,
879,0.199591280653951,,
880,0.199637023593466,,
881,0.199682683590209,,
882,0.199728260869565,,
883,0.199773755656109,,
884,0.199819168173599,,
885,0.199864498644986,,
886,0.199909747292419,,
887,0.199954914337241,,
888,0.2,,
889,0.20004500450045,,
890,0.200089928057554,,
891,0.200134770889488,,
892,0.200179533213645,,
893,0.200224215246637,,
894,0.200268817204301,,
895,0.200313339301701,,
896,0.200357781753131,,
897,0.200402144772118,,
898,0.200446428571429,,
899,0.200490633363069,,
900,0.200534759358289,,
901,0.200578806767587,,
902,0.200622775800712,,
903,0.200666666666667,,
904,0.200710479573712,,
905,0.20075421472937,,
906,0.200797872340426,,
907,0.200841452612932,,
908,0.200884955752212,,
909,0.200928381962865,,
910,0.200971731448763,,
911,0.201015004413063,,
912,0.201058201058201,,
913,0.201101321585903,,
914,0.201144366197183,,
915,0.201187335092348,,
916,0.201230228471002,,
917,0.201273046532046,,
918,0.201315789473684,,
919,0.201358457493427,,
920,0.201401050788091,,
921,0.201443569553806,,
922,0.201486013986014,,
923,0.201528384279476,,
924,0.201570680628272,,
925,0.201612903225806,,
926,0.201655052264808,,
927,0.201697127937337,,
928,0.201739130434783,,
929,0.201781059947871,,
930,0.201822916666667,,
931,0.201864700780572,,
932,0.201906412478336,,
933,0.201948051948052,,
934,0.201989619377163,,
935,0.202031114952463,,
936,0.202072538860104,,
937,0.202113891285591,,
938,0.202155172413793,,
939,0.202196382428941,,
940,0.20223752151463,,
941,0.202278589853826,,
942,0.202319587628866,,
943,0.202360515021459,,
944,0.202401372212693,,
945,0.202442159383033,,
946,0.202482876712329,,
947,0.202523524379812,,
948,0.202564102564103,,
949,0.202604611443211,,
950,0.202645051194539,,
951,0.202685421994885,,
952,0.202725724020443,,
953,0.202765957446809,,
954,0.20280612244898,,
955,0.202846219201359,,
956,0.202886247877759,,
957,0.202926208651399,,
958,0.202966101694915,,
959,0.203005927180356,,
960,0.203045685279188,,
961,0.203085376162299,,
962,0.203125,,
963,0.203164556962025,,
964,0.203204047217538,,
965,0.203243470935131,,
966,0.203282828282828,,
967,0.203322119428091,,
968,0.203361344537815,,
969,0.203400503778338,,
970,0.203439597315436,,
971,0.203478625314334,,
972,0.203517587939698,,
973,0.203556485355649,,
974,0.203595317725753,,
975,0.203634085213033,,
976,0.203672787979967,,
977,0.20371142618849,,
978,0.20375,,
979,0.203788509575354,,
980,0.203826955074875,,
981,0.203865336658354,,
982,0.20390365448505,,
983,0.203941908713693,,
984,0.203980099502488,,
985,0.204018227009114,,
986,0.204056291390728,,
987,0.20409429280397,,
988,0.204132231404959,,
989,0.204170107349298,,
990,0.204207920792079,,
991,0.204245671887881,,
992,0.204283360790774,,
993,0.204320987654321,,
994,0.204358552631579,,
995,0.204396055875103,,
996,0.204433497536946,,
997,0.204470877768663,,
998,0.204508196721311,,
999,0.204545454545455,,
1000,0.204582651391162,,
1001,0.204619787408013,,
1002,0.204656862745098,,
1003,0.20469387755102,,
1004,0.204730831973899,,
1005,0.204767726161369,,
1006,0.204804560260586,,
1007,0.204841334418226,,
1008,0.204878048780488,,
1009,0.204914703493095,,
1010,0.204951298701299,,
1011,0.204987834549878,,
1012,0.205024311183144,,
1013,0.205060728744939,,
1014,0.205097087378641,,
1015,0.205133387227162,,
1016,0.205169628432956,,
1017,0.205205811138015,,
1018,0.205241935483871,,
1019,0.205278001611604,,
1020,0.205314009661836,,
1021,0.205349959774739,,
1022,0.205385852090032,,
1023,0.205421686746988,,
1024,0.20545746388443,,
1025,0.205493183640738,,
1026,0.205528846153846,,
1027,0.205564451561249,,
1028,0.2056,,
1029,0.205635491606715,,
1030,0.205670926517572,,
1031,0.205706304868316,,
1032,0.205741626794258,,
1033,0.205776892430279,,
1034,0.205812101910828,,
1035,0.205847255369928,,
1036,0.205882352941176,,
1037,0.205917394757744,,
1038,0.205952380952381,,
1039,0.205987311657415,,
1040,0.206022187004754,,
1041,0.206057007125891,,
1042,0.206091772151899,,
1043,0.206126482213439,,
1044,0.206161137440758,,
1045,0.206195737963694,,
1046,0.206230283911672,,
1047,0.206264775413712,,
1048,0.206299212598425,,
1049,0.20633359559402,,
1050,0.206367924528302,,
1051,0.206402199528672,,
1052,0.206436420722135,,
1053,0.206470588235294,,
1054,0.206504702194357,,
1055,0.206538762725137,,
1056,0.206572769953052,,
1057,0.206606724003127,,
1058,0.206640625,,
1059,0.206674473067916,,
1060,0.206708268330733,,
1061,0.206742010911925,,
1062,0.206775700934579,,
1063,0.206809338521401,,
1064,0.206842923794712,,
1065,0.206876456876457,,
1066,0.206909937888199,,
1067,0.206943366951125,,
1068,0.206976744186047,,
1069,0.2070100697134,,
1070,0.207043343653251,,
1071,0.20707656612529,,
1072,0.207109737248841,,
1073,0.207142857142857,,
1074,0.207175925925926,,
1075,0.207208943716268,,
1076,0.207241910631741,,
1077,0.207274826789838,,
1078,0.207307692307692,,
1079,0.207340507302075,,
1080,0.207373271889401,,
1081,0.207405986185725,,
1082,0.207438650306748,,
1083,0.207471264367816,,
1084,0.20750382848392,,
1085,0.207536342769702,,
1086,0.20756880733945,,
1087,0.207601222307105,,
1088,0.20763358778626,,
1089,0.20766590389016,,
1090,0.207698170731707,,
1091,0.207730388423458,,
1092,0.207762557077626,,
1093,0.207794676806084,,
1094,0.207826747720365,,
1095,0.207858769931663,,
1096,0.207890743550835,,
1097,0.2079226686884,,
1098,0.207954545454545,,
1099,0.207986373959122,,
1100,0.208018154311649,,
1101,0.208049886621315,,
1102,0.208081570996979,,
1103,0.20811320754717,,
1104,0.208144796380091,,
1105,0.208176337603617,,
1106,0.208207831325301,,
1107,0.20823927765237,,
1108,0.208270676691729,,
1109,0.208302028549962,,
1110,0.208333333333333,,
1111,0.208364591147787,,
1112,0.208395802098951,,
1113,0.208426966292135,,
1114,0.208458083832335,,
1115,0.208489154824233,,
1116,0.208520179372197,,
1117,0.208551157580284,,
1118,0.208582089552239,,
1119,0.208612975391499,,
1120,0.208643815201192,,
1121,0.20867460908414,,
1122,0.208705357142857,,
1123,0.208736059479554,,
1124,0.208766716196137,,
1125,0.208797327394209,,
1126,0.208827893175074,,
1127,0.208858413639733,,
1128,0.208888888888889,,
1129,0.208919319022946,,
1130,0.208949704142012,,
1131,0.208980044345898,,
1132,0.209010339734121,,
1133,0.209040590405904,,
1134,0.209070796460177,,
1135,0.209100957995578,,
1136,0.209131075110457,,
1137,0.20916114790287,,
1138,0.209191176470588,,
1139,0.209221160911095,,
1140,0.209251101321586,,
1141,0.209280997798973,,
1142,0.209310850439883,,
1143,0.209340659340659,,
1144,0.209370424597365,,
1145,0.209400146305779,,
1146,0.209429824561404,,
1147,0.209459459459459,,
1148,0.209489051094891,,
1149,0.209518599562363,,
