id,lv,upType,exp,atts-type-1,atts-way-1,atts-value-1,atts-type-2,atts-way-2,atts-value-2,costs-type-1,costs-id-1,costs-value-1,costs-type-2,costs-id-2,costs-value-2,costNum,expOnceWeight,expRandomLower,expRandomHigher,expRandomeWeight,returnItems,
1,0,1,36,2,0,14888,1,0,86479,2,1078,57,1,8,3300,12,500,13,16,500,,
18,17,1,592,2,0,4539,1,0,18761,2,1078,78,1,8,444000,43,500,44,47,500,s==25|2|1078|10375,1|8|28160146,
19,18,1,622,2,0,4491,1,0,18449,2,1078,79,1,8,492000,45,500,46,49,500,s==25|2|1078|11357,1|8|33752656,
20,19,1,651,2,0,4453,1,0,18199,2,1078,80,1,8,540000,47,500,48,51,500,s==25|2|1078|12359,1|8|39998043,
21,20,1,680,2,0,4423,1,0,17999,2,1078,81,1,8,588000,49,500,50,53,500,s==25|2|1078|13380,1|8|46890984,
22,21,1,709,2,0,4398,1,0,17839,2,1078,82,1,8,648000,48,500,49,52,500,s==25|2|1078|14419,1|8|54435134,
23,22,1,738,2,0,4379,1,0,17712,2,1078,84,1,8,696000,50,500,51,54,500,s==25|2|1078|15537,1|8|63270364,
24,23,1,766,2,0,4363,1,0,17609,2,1078,85,1,8,756000,52,500,53,56,500,s==25|2|1078|16685,1|8|72782364,
25,24,1,794,2,0,4351,1,0,17528,2,1078,86,1,8,816000,53,500,54,57,500,s==25|2|1078|17847,1|8|83123364,
26,25,1,821,2,0,4341,1,0,17462,2,1078,87,1,8,888000,52,500,53,56,500,s==25|2|1078|19044,1|8|94490100,
27,26,1,849,2,0,4333,1,0,17410,2,1078,88,1,8,948000,54,500,55,58,500,s==26|2|1078|20319,1|8|107508814,
28,27,1,876,2,0,4326,1,0,17368,2,1078,90,1,8,1020000,55,500,56,59,500,s==26|2|1078|21607,1|8|121385572,
29,28,1,902,2,0,4321,1,0,17335,2,1078,91,1,8,1092000,57,500,58,61,500,s==26|2|1078|22943,1|8|136529978,
30,29,1,928,2,0,4317,1,0,17308,2,1078,92,1,8,1164000,55,500,56,59,500,s==26|2|1078|24288,1|8|152677256,
31,30,1,954,2,0,4314,1,0,17286,2,1078,93,1,8,1320000,57,500,58,61,500,s==26|2|1078|25735,1|8|170985594,
32,31,1,980,2,0,4311,1,0,17269,2,1078,94,1,8,1320000,58,500,59,62,500,s==26|2|1078|27189,1|8|191629528,
33,32,1,1005,2,0,4309,1,0,17255,2,1078,96,1,8,1440000,60,500,61,64,500,s==26|2|1078|28674,1|8|212494044,
34,33,1,1030,2,0,4307,1,0,17244,2,1078,97,1,8,1560000,58,500,59,62,500,s==26|2|1078|30181,1|8|235106544,
35,34,1,1055,2,0,4306,1,0,17236,2,1078,98,1,8,1560000,59,500,60,63,500,s==26|2|1078|31792,1|8|261022673,
36,35,1,1079,2,0,4305,1,0,17229,2,1078,99,1,8,1680000,60,500,61,64,500,s==26|2|1078|33433,1|8|287146482,
37,36,1,1103,2,0,4304,1,0,17223,2,1078,100,1,8,1800000,62,500,63,66,500,s==26|2|1078|35102,1|8|315470232,
38,37,1,1127,2,0,4303,1,0,17218,2,1078,102,1,8,1920000,60,500,61,64,500,s==26|2|1078|36773,1|8|345552050,
39,38,1,1151,2,0,4303,1,0,17215,2,1078,103,1,8,2040000,61,500,62,65,500,s==26|2|1078|38569,1|8|379362050,
40,39,1,1174,2,0,4302,1,0,17212,2,1078,104,1,8,2040000,62,500,63,66,500,s==26|2|1078|40392,1|8|415485742,
41,40,1,1196,2,0,4302,1,0,17210,2,1078,105,1,8,2160000,63,500,64,67,500,s==26|2|1078|42241,1|8|451773014,
42,41,1,1219,2,0,4302,1,0,17208,2,1078,106,1,8,2280000,61,500,62,65,500,s==26|2|1078|44115,1|8|490330625,
43,42,1,1241,2,0,4301,1,0,17206,2,1078,108,1,8,2400000,63,500,64,67,500,s==26|2|1078|46102,1|8|533089394,
44,43,1,1263,2,0,4301,1,0,17205,2,1078,109,1,8,2520000,64,500,65,68,500,s==26|2|1078|48102,1|8|577543125,
45,44,1,1284,2,0,4301,1,0,17204,2,1078,110,1,8,2640000,65,500,66,69,500,s==26|2|1078|50126,1|8|624348419,
46,45,1,1305,2,0,4301,1,0,17204,2,1078,111,1,8,2760000,63,500,64,67,500,s==26|2|1078|52172,1|8|673475375,
47,46,1,1326,2,0,4301,1,0,17203,2,1078,112,1,8,2880000,64,500,65,68,500,s==26|2|1078|54334,1|8|727233583,
48,47,1,1347,2,0,4301,1,0,17202,2,1078,114,1,8,3000000,65,500,66,69,500,s==26|2|1078|56518,1|8|783393583,
49,48,1,1367,2,0,4301,1,0,17202,2,1078,115,1,8,3120000,66,500,67,70,500,s==26|2|1078|58743,1|8|841958800,
50,49,1,1387,2,0,4301,1,0,17202,2,1078,116,1,8,3120000,64,500,65,68,500,s==26|2|1078|60988,1|8|902887942,
51,50,1,1406,2,0,4301,1,0,17201,2,1078,117,1,8,3120000,64,500,65,68,500,s==26|2|1078|63354,1|8|966526765,
52,51,1,1425,2,0,4301,1,0,17201,2,1078,118,1,8,3120000,65,500,66,69,500,s==27|2|1078|65773,1|8|1031037353,
53,52,1,1444,2,0,4301,1,0,17201,2,1078,120,1,8,3120000,66,500,67,70,500,s==27|2|1078|68209,1|8|1095472135,
54,53,1,1463,2,0,4301,1,0,17201,2,1078,121,1,8,3120000,64,500,65,68,500,s==27|2|1078|70684,1|8|1159833277,
55,54,1,1481,2,0,4301,1,0,17201,2,1078,122,1,8,3120000,65,500,66,69,500,s==27|2|1078|73287,1|8|1226959159,
56,55,1,1499,2,0,4301,1,0,17201,2,1078,123,1,8,3120000,66,500,67,70,500,s==27|2|1078|75905,1|8|1293926115,
57,56,1,1517,2,0,4301,1,0,17201,2,1078,124,1,8,3120000,66,500,67,70,500,s==27|2|1078|78538,1|8|1360738686,
58,57,1,1534,2,0,4301,1,0,17201,2,1078,126,1,8,3120000,64,500,65,68,500,s==27|2|1078|81225,1|8|1428353543,
59,58,1,1551,2,0,4301,1,0,17201,2,1078,127,1,8,3120000,65,500,66,69,500,s==27|2|1078|84067,1|8|1498737072,
60,59,1,1568,2,0,4301,1,0,17201,2,1078,128,1,8,3120000,66,500,67,70,500,s==27|2|1078|86921,1|8|1568869245,
61,60,1,1584,2,0,4301,1,0,17201,2,1078,129,1,8,3120000,66,500,67,70,500,s==27|2|1078|89788,1|8|1638757245,
62,61,1,1600,2,0,4301,1,0,17201,2,1078,130,1,8,3120000,64,500,65,68,500,s==27|2|1078|92707,1|8|1709358387,
63,62,1,1616,2,0,4301,1,0,17201,2,1078,132,1,8,3120000,65,500,66,69,500,s==27|2|1078|95765,1|8|1782770151,
64,63,1,1631,2,0,4301,1,0,17201,2,1078,133,1,8,3120000,66,500,67,70,500,s==27|2|1078|98856,1|8|1855841455,
65,64,1,1646,2,0,4301,1,0,17201,2,1078,134,1,8,3120000,66,500,67,70,500,s==28|2|1078|101954,1|8|1928537455,
66,65,1,1661,2,0,4301,1,0,17201,2,1078,135,1,8,3120000,64,500,65,68,500,s==28|2|1078|105104,1|8|2001902026,
67,66,1,1675,2,0,4301,1,0,17201,2,1078,136,1,8,3120000,65,500,66,69,500,s==28|2|1078|108401,1|8|2078112614,
68,67,1,1689,2,0,4301,1,0,17201,2,1078,138,1,8,3120000,65,500,66,69,500,s==28|2|1078|111702,1|8|2153851744,
69,68,1,1703,2,0,4301,1,0,17201,2,1078,139,1,8,3120000,66,500,67,70,500,s==28|2|1078|115080,1|8|2230223917,
70,69,1,1716,2,0,4301,1,0,17201,2,1078,140,1,8,3120000,64,500,65,68,500,s==28|2|1078|118461,1|8|2306129059,
71,70,1,1739,2,0,4301,1,0,17201,2,1078,141,1,8,3120000,65,500,66,69,500,s==28|2|1078|121993,1|8|2384863176,
72,71,1,1762,2,0,4301,1,0,17201,2,1078,142,1,8,3120000,66,500,67,70,500,s==28|2|1078|125546,1|8|2463496219,
73,72,1,1785,2,0,4301,1,0,17201,2,1078,144,1,8,3120000,67,500,68,71,500,s==28|2|1078|129120,1|8|2542031076,
74,73,1,1808,2,0,4301,1,0,17201,2,1078,145,1,8,3120000,65,500,66,69,500,s==28|2|1078|132740,1|8|2620470512,
75,74,1,1831,2,0,4301,1,0,17201,2,1078,146,1,8,3120000,66,500,67,70,500,s==28|2|1078|136539,1|8|2702223555,
76,75,1,1854,2,0,4301,1,0,17201,2,1078,147,1,8,3120000,67,500,68,71,500,s==28|2|1078|140357,1|8|2783833840,
77,76,1,1877,2,0,4301,1,0,17201,2,1078,148,1,8,3120000,68,500,69,72,500,s==28|2|1078|144195,1|8|2865305389,
78,77,1,1900,2,0,4301,1,0,17201,2,1078,150,1,8,3120000,66,500,67,70,500,s==28|2|1078|148053,1|8|2946642055,
79,78,1,1923,2,0,4301,1,0,17201,2,1078,151,1,8,3120000,67,500,68,71,500,s==28|2|1078|152124,1|8|3031327769,
80,79,1,1946,2,0,4301,1,0,17201,2,1078,152,1,8,3120000,68,500,69,72,500,s==28|2|1078|156213,1|8|3115831430,
81,80,1,1969,2,0,4301,1,0,17201,2,1078,153,1,8,3120000,68,500,69,72,500,s==28|2|1078|160321,1|8|3200158096,
82,81,1,1992,2,0,4301,1,0,17201,2,1078,154,1,8,3120000,69,500,70,73,500,s==28|2|1078|164505,1|8|3285481429,
83,82,1,2015,2,0,4301,1,0,17201,2,1078,156,1,8,3120000,68,500,69,72,500,s==28|2|1078|168707,1|8|3370618963,
84,83,1,2038,2,0,4301,1,0,17201,2,1078,157,1,8,3120000,68,500,69,72,500,s==28|2|1078|173072,1|8|3457935629,
85,84,1,2061,2,0,4301,1,0,17201,2,1078,158,1,8,3120000,69,500,70,73,500,s==28|2|1078|177515,1|8|3546248962,
86,85,1,2084,2,0,4301,1,0,17201,2,1078,159,1,8,3120000,70,500,71,74,500,s==28|2|1078|181975,1|8|3634335537,
87,86,1,2107,2,0,4301,1,0,17201,2,1078,160,1,8,3120000,71,500,72,75,500,s==28|2|1078|186452,1|8|3722201482,
88,87,1,2130,2,0,4301,1,0,17201,2,1078,162,1,8,3120000,69,500,70,73,500,s==28|2|1078|190946,1|8|3809852682,
89,88,1,2153,2,0,4301,1,0,17201,2,1078,163,1,8,3120000,70,500,71,74,500,s==28|2|1078|195672,1|8|3900888298,
90,89,1,2176,2,0,4301,1,0,17201,2,1078,164,1,8,3120000,71,500,72,75,500,s==28|2|1078|200414,1|8|3991663433,
91,90,1,2199,2,0,4301,1,0,17201,2,1078,165,1,8,3120000,71,500,72,75,500,s==28|2|1078|205172,1|8|4082185033,
92,91,1,2222,2,0,4301,1,0,17201,2,1078,166,1,8,3120000,72,500,73,76,500,s==28|2|1078|210009,1|8|4173663433,
93,92,1,2245,2,0,4301,1,0,17201,2,1078,168,1,8,3120000,71,500,72,75,500,s==28|2|1078|214862,1|8|4264882380,
94,93,1,2268,2,0,4301,1,0,17201,2,1078,169,1,8,3120000,71,500,72,75,500,s==28|2|1078|219890,1|8|4358274380,
95,94,1,2291,2,0,4301,1,0,17201,2,1078,170,1,8,3120000,72,500,73,76,500,s==28|2|1078|225000,1|8|4452623180,
96,95,1,2314,2,0,4301,1,0,17201,2,1078,171,1,8,3120000,73,500,74,77,500,s==28|2|1078|230124,1|8|4546674758,
97,96,1,2337,2,0,4301,1,0,17201,2,1078,172,1,8,3120000,74,500,75,78,500,s==28|2|1078|235262,1|8|4640436835,
98,97,1,2360,2,0,4301,1,0,17201,2,1078,174,1,8,3120000,72,500,73,76,500,s==28|2|1078|240415,1|8|4733916835,
99,98,1,2383,2,0,4301,1,0,17201,2,1078,175,1,8,3120000,73,500,74,77,500,s==28|2|1078|245818,1|8|4830801045,
100,99,1,2406,2,0,4301,1,0,17201,2,1078,176,1,8,3120000,73,500,74,77,500,s==28|2|1078|251233,1|8|4927358967,
101,100,1,2429,2,0,4301,1,0,17201,2,1078,177,1,8,3120000,74,500,75,78,500,s==28|2|1078|256732,1|8|5024848837,
102,101,1,2452,2,0,4301,1,0,17201,2,1078,178,1,8,3120000,75,500,76,79,500,s==28|2|1078|262243,1|8|5122008837,
103,102,1,2475,2,0,4301,1,0,17201,2,1078,180,1,8,3120000,73,500,74,77,500,s==28|2|1078|267767,1|8|5218847318,
104,103,1,2498,2,0,4301,1,0,17201,2,1078,181,1,8,3120000,74,500,75,78,500,s==28|2|1078|273552,1|8|5319133032,
105,104,1,2521,2,0,4301,1,0,17201,2,1078,182,1,8,3120000,75,500,76,79,500,s==28|2|1078|279348,1|8|5419053032,
106,105,1,2544,2,0,4301,1,0,17201,2,1078,183,1,8,3120000,75,500,76,79,500,s==28|2|1078|285155,1|8|5518616576,
107,106,1,2567,2,0,4301,1,0,17201,2,1078,184,1,8,3120000,76,500,77,80,500,s==28|2|1078|291048,1|8|5619088474,
108,107,1,2590,2,0,4301,1,0,17201,2,1078,186,1,8,3120000,74,500,75,78,500,s==28|2|1078|296952,1|8|5719201474,
109,108,1,2613,2,0,4301,1,0,17201,2,1078,187,1,8,3120000,75,500,76,79,500,s==28|2|1078|303128,1|8|5822801474,
110,109,1,2636,2,0,4301,1,0,17201,2,1078,188,1,8,3120000,76,500,77,80,500,s==28|2|1078|309313,1|8|5925998436,
111,110,1,2659,2,0,4301,1,0,17201,2,1078,189,1,8,3120000,76,500,77,80,500,s==28|2|1078|315507,1|8|6028802436,
112,111,1,2682,2,0,4301,1,0,17201,2,1078,190,1,8,3120000,77,500,78,81,500,s==28|2|1078|321788,1|8|6132503436,
113,112,1,2705,2,0,4301,1,0,17201,2,1078,192,1,8,3120000,76,500,77,80,500,s==28|2|1078|328079,1|8|6235810102,
114,113,1,2728,2,0,4301,1,0,17201,2,1078,193,1,8,3120000,76,500,77,80,500,s==28|2|1078|334571,1|8|6341305102,
115,114,1,2751,2,0,4301,1,0,17201,2,1078,194,1,8,3120000,77,500,78,81,500,s==28|2|1078|341152,1|8|6447697102,
116,115,1,2774,2,0,4301,1,0,17201,2,1078,195,1,8,3120000,78,500,79,82,500,s==28|2|1078|347740,1|8|6553661546,
117,116,1,2797,2,0,4301,1,0,17201,2,1078,196,1,8,3120000,78,500,79,82,500,s==28|2|1078|354336,1|8|6659208863,
118,117,1,2820,2,0,4301,1,0,17201,2,1078,198,1,8,3120000,77,500,78,81,500,s==28|2|1078|361021,1|8|6765631302,
119,118,1,2843,2,0,4301,1,0,17201,2,1078,199,1,8,3120000,77,500,78,81,500,s==28|2|1078|367914,1|8|6874253524,
120,119,1,2866,2,0,4301,1,0,17201,2,1078,200,1,8,3120000,78,500,79,82,500,s==28|2|1078|374898,1|8|6983761672,
121,120,1,,,,,,,,,,,,,,,,,,,s==28|2|1078|381888,1|8|7092809476,
122,0,2,36,2,0,7444,1,0,214035,2,1078,57,1,8,3300,12,500,13,16,500,,
123,1,2,71,2,0,6385,1,0,179744,2,1078,58,1,8,10000,15,500,16,19,500,s==19|2|1078|128,1|8|7425,
124,2,2,106,2,0,5538,1,0,152308,2,1078,60,1,8,19000,16,500,17,20,500,s==20|2|1078|344,1|8|44793,
125,3,2,141,2,0,4861,1,0,130360,2,1078,61,1,8,30000,16,500,17,20,500,s==21|2|1078|662,1|8|145493,
126,4,2,175,2,0,4318,1,0,112802,2,1078,62,1,8,45000,18,500,19,22,500,s==22|2|1078|1092,1|8|356993,
127,5,2,209,2,0,3885,1,0,98757,2,1078,63,1,8,60000,19,500,20,23,500,s==22|2|1078|1585,1|8|714947,
128,6,2,243,2,0,3538,1,0,87520,2,1078,64,1,8,78000,23,500,24,27,500,s==23|2|1078|2157,1|8|1260164,
129,7,2,276,2,0,3260,1,0,78528,2,1078,66,1,8,100000,26,500,27,30,500,s==23|2|1078|2733,1|8|1962164,
130,8,2,309,2,0,3038,1,0,71339,2,1078,67,1,8,132000,29,500,30,33,500,s==23|2|1078|3340,1|8|2882164,
131,9,2,342,2,0,2861,1,0,65584,2,1078,68,1,8,156000,29,500,30,33,500,s==23|2|1078|3967,1|8|4118164,
132,10,2,374,2,0,2718,1,0,60981,2,1078,69,1,8,180000,32,500,33,36,500,s==23|2|1078|4671,1|8|5734891,
133,11,2,406,2,0,2605,1,0,57301,2,1078,70,1,8,216000,34,500,35,38,500,s==23|2|1078|5387,1|8|7604891,
134,12,2,438,2,0,2514,1,0,54352,2,1078,72,1,8,240000,37,500,38,41,500,s==23|2|1078|6134,1|8|9912680,
135,13,2,470,2,0,2441,1,0,51996,2,1078,73,1,8,276000,37,500,38,41,500,s==24|2|1078|6903,1|8|12476582,
136,14,2,501,2,0,2383,1,0,50110,2,1078,74,1,8,312000,39,500,40,43,500,s==24|2|1078|7739,1|8|15640484,
137,15,2,531,2,0,2336,1,0,48604,2,1078,75,1,8,360000,41,500,42,45,500,s==24|2|1078|8601,1|8|19275646,
138,16,2,562,2,0,2299,1,0,47398,2,1078,76,1,8,396000,44,500,45,48,500,s==24|2|1078|9486,1|8|23523646,
139,17,2,592,2,0,2269,1,0,46432,2,1078,78,1,8,444000,43,500,44,47,500,s==25|2|1078|10375,1|8|28160146,
140,18,2,622,2,0,2245,1,0,45660,2,1078,79,1,8,492000,45,500,46,49,500,s==25|2|1078|11357,1|8|33752656,
141,19,2,651,2,0,2226,1,0,45042,2,1078,80,1,8,540000,47,500,48,51,500,s==25|2|1078|12359,1|8|39998043,
142,20,2,680,2,0,2211,1,0,44547,2,1078,81,1,8,588000,49,500,50,53,500,s==25|2|1078|13380,1|8|46890984,
143,21,2,709,2,0,2199,1,0,44151,2,1078,82,1,8,648000,48,500,49,52,500,s==25|2|1078|14419,1|8|54435134,
144,22,2,738,2,0,2189,1,0,43837,2,1078,84,1,8,696000,50,500,51,54,500,s==25|2|1078|15537,1|8|63270364,
145,23,2,766,2,0,2181,1,0,43581,2,1078,85,1,8,756000,52,500,53,56,500,s==25|2|1078|16685,1|8|72782364,
146,24,2,794,2,0,2175,1,0,43381,2,1078,86,1,8,816000,53,500,54,57,500,s==25|2|1078|17847,1|8|83123364,
147,25,2,821,2,0,2170,1,0,43218,2,1078,87,1,8,888000,52,500,53,56,500,s==25|2|1078|19044,1|8|94490100,
148,26,2,849,2,0,2166,1,0,43089,2,1078,88,1,8,948000,54,500,55,58,500,s==26|2|1078|20319,1|8|107508814,
149,27,2,876,2,0,2163,1,0,42985,2,1078,90,1,8,1020000,55,500,56,59,500,s==26|2|1078|21607,1|8|121385572,
150,28,2,902,2,0,2160,1,0,42903,2,1078,91,1,8,1092000,57,500,58,61,500,s==26|2|1078|22943,1|8|136529978,
151,29,2,928,2,0,2158,1,0,42837,2,1078,92,1,8,1164000,55,500,56,59,500,s==26|2|1078|24288,1|8|152677256,
152,30,2,954,2,0,2157,1,0,42782,2,1078,93,1,8,1320000,57,500,58,61,500,s==26|2|1078|25735,1|8|170985594,
153,31,2,980,2,0,2155,1,0,42740,2,1078,94,1,8,1320000,58,500,59,62,500,s==26|2|1078|27189,1|8|191629528,
154,32,2,1005,2,0,2154,1,0,42705,2,1078,96,1,8,1440000,60,500,61,64,500,s==26|2|1078|28674,1|8|212494044,
155,33,2,1030,2,0,2153,1,0,42678,2,1078,97,1,8,1560000,58,500,59,62,500,s==26|2|1078|30181,1|8|235106544,
156,34,2,1055,2,0,2153,1,0,42659,2,1078,98,1,8,1560000,59,500,60,63,500,s==26|2|1078|31792,1|8|261022673,
157,35,2,1079,2,0,2152,1,0,42641,2,1078,99,1,8,1680000,60,500,61,64,500,s==26|2|1078|33433,1|8|287146482,
158,36,2,1103,2,0,2152,1,0,42626,2,1078,100,1,8,1800000,62,500,63,66,500,s==26|2|1078|35102,1|8|315470232,
159,37,2,1127,2,0,2151,1,0,42614,2,1078,102,1,8,1920000,60,500,61,64,500,s==26|2|1078|36773,1|8|345552050,
160,38,2,1151,2,0,2151,1,0,42606,2,1078,103,1,8,2040000,61,500,62,65,500,s==26|2|1078|38569,1|8|379362050,
161,39,2,1174,2,0,2151,1,0,42599,2,1078,104,1,8,2040000,62,500,63,66,500,s==26|2|1078|40392,1|8|415485742,
162,40,2,1196,2,0,2151,1,0,42594,2,1078,105,1,8,2160000,63,500,64,67,500,s==26|2|1078|42241,1|8|451773014,
163,41,2,1219,2,0,2151,1,0,42589,2,1078,106,1,8,2280000,61,500,62,65,500,s==26|2|1078|44115,1|8|490330625,
164,42,2,1241,2,0,2150,1,0,42584,2,1078,108,1,8,2400000,63,500,64,67,500,s==26|2|1078|46102,1|8|533089394,
165,43,2,1263,2,0,2150,1,0,42581,2,1078,109,1,8,2520000,64,500,65,68,500,s==26|2|1078|48102,1|8|577543125,
166,44,2,1284,2,0,2150,1,0,42579,2,1078,110,1,8,2640000,65,500,66,69,500,s==26|2|1078|50126,1|8|624348419,
167,45,2,1305,2,0,2150,1,0,42579,2,1078,111,1,8,2760000,63,500,64,67,500,s==26|2|1078|52172,1|8|673475375,
168,46,2,1326,2,0,2150,1,0,42576,2,1078,112,1,8,2880000,64,500,65,68,500,s==26|2|1078|54334,1|8|727233583,
169,47,2,1347,2,0,2150,1,0,42574,2,1078,114,1,8,3000000,65,500,66,69,500,s==26|2|1078|56518,1|8|783393583,
170,48,2,1367,2,0,2150,1,0,42574,2,1078,115,1,8,3120000,66,500,67,70,500,s==26|2|1078|58743,1|8|841958800,
171,49,2,1387,2,0,2150,1,0,42574,2,1078,116,1,8,3120000,64,500,65,68,500,s==26|2|1078|60988,1|8|902887942,
172,50,2,1406,2,0,2150,1,0,42571,2,1078,117,1,8,3120000,64,500,65,68,500,s==26|2|1078|63354,1|8|966526765,
173,51,2,1425,2,0,2150,1,0,42571,2,1078,118,1,8,3120000,65,500,66,69,500,s==27|2|1078|65773,1|8|1031037353,
174,52,2,1444,2,0,2150,1,0,42571,2,1078,120,1,8,3120000,66,500,67,70,500,s==27|2|1078|68209,1|8|1095472135,
175,53,2,1463,2,0,2150,1,0,42571,2,1078,121,1,8,3120000,64,500,65,68,500,s==27|2|1078|70684,1|8|1159833277,
176,54,2,1481,2,0,2150,1,0,42571,2,1078,122,1,8,3120000,65,500,66,69,500,s==27|2|1078|73287,1|8|1226959159,
177,55,2,1499,2,0,2150,1,0,42571,2,1078,123,1,8,3120000,66,500,67,70,500,s==27|2|1078|75905,1|8|1293926115,
178,56,2,1517,2,0,2150,1,0,42571,2,1078,124,1,8,3120000,66,500,67,70,500,s==27|2|1078|78538,1|8|1360738686,
179,57,2,1534,2,0,2150,1,0,42571,2,1078,126,1,8,3120000,64,500,65,68,500,s==27|2|1078|81225,1|8|1428353543,
180,58,2,1551,2,0,2150,1,0,42571,2,1078,127,1,8,3120000,65,500,66,69,500,s==27|2|1078|84067,1|8|1498737072,
181,59,2,1568,2,0,2150,1,0,42571,2,1078,128,1,8,3120000,66,500,67,70,500,s==27|2|1078|86921,1|8|1568869245,
182,60,2,1584,2,0,2150,1,0,42571,2,1078,129,1,8,3120000,66,500,67,70,500,s==27|2|1078|89788,1|8|1638757245,
183,61,2,1600,2,0,2150,1,0,42571,2,1078,130,1,8,3120000,64,500,65,68,500,s==27|2|1078|92707,1|8|1709358387,
184,62,2,1616,2,0,2150,1,0,42571,2,1078,132,1,8,3120000,65,500,66,69,500,s==27|2|1078|95765,1|8|1782770151,
185,63,2,1631,2,0,2150,1,0,42571,2,1078,133,1,8,3120000,66,500,67,70,500,s==27|2|1078|98856,1|8|1855841455,
186,64,2,1646,2,0,2150,1,0,42571,2,1078,134,1,8,3120000,66,500,67,70,500,s==28|2|1078|101954,1|8|1928537455,
187,65,2,1661,2,0,2150,1,0,42571,2,1078,135,1,8,3120000,64,500,65,68,500,s==28|2|1078|105104,1|8|2001902026,
188,66,2,1675,2,0,2150,1,0,42571,2,1078,136,1,8,3120000,65,500,66,69,500,s==28|2|1078|108401,1|8|2078112614,
189,67,2,1689,2,0,2150,1,0,42571,2,1078,138,1,8,3120000,65,500,66,69,500,s==28|2|1078|111702,1|8|2153851744,
190,68,2,1703,2,0,2150,1,0,42571,2,1078,139,1,8,3120000,66,500,67,70,500,s==28|2|1078|115080,1|8|2230223917,
191,69,2,1716,2,0,2150,1,0,42571,2,1078,140,1,8,3120000,64,500,65,68,500,s==28|2|1078|118461,1|8|2306129059,
192,70,2,1739,2,0,2150,1,0,42571,2,1078,141,1,8,3120000,65,500,66,69,500,s==28|2|1078|121993,1|8|2384863176,
193,71,2,1762,2,0,2150,1,0,42571,2,1078,142,1,8,3120000,66,500,67,70,500,s==28|2|1078|125546,1|8|2463496219,
194,72,2,1785,2,0,2150,1,0,42571,2,1078,144,1,8,3120000,67,500,68,71,500,s==28|2|1078|129120,1|8|2542031076,
195,73,2,1808,2,0,2150,1,0,42571,2,1078,145,1,8,3120000,65,500,66,69,500,s==28|2|1078|132740,1|8|2620470512,
196,74,2,1831,2,0,2150,1,0,42571,2,1078,146,1,8,3120000,66,500,67,70,500,s==28|2|1078|136539,1|8|2702223555,
197,75,2,1854,2,0,2150,1,0,42571,2,1078,147,1,8,3120000,67,500,68,71,500,s==28|2|1078|140357,1|8|2783833840,
198,76,2,1877,2,0,2150,1,0,42571,2,1078,148,1,8,3120000,68,500,69,72,500,s==28|2|1078|144195,1|8|2865305389,
199,77,2,1900,2,0,2150,1,0,42571,2,1078,150,1,8,3120000,66,500,67,70,500,s==28|2|1078|148053,1|8|2946642055,
