ID,taskName,Canal,taskType,taskNum,playerNum,reward-type-1,reward-id-1,reward-value-1,reward-type-2,reward-id-2,reward-value-2,reward-type-3,reward-id-3,reward-value-3,
128,s==13|累计10位好友达到vip3,s==3|hml,2,3,10,1,9,1000,2,5095,1,2,1004,3,
129,s==12|累计1位好友达到vip5,s==3|hml,2,5,1,1,9,300,2,1004,3,2,1006,500,
130,s==12|累计3位好友达到vip5,s==3|hml,2,5,3,1,9,500,2,1527,1,2,1006,1000,
131,s==12|累计5位好友达到vip5,s==3|hml,2,5,5,1,9,800,2,4040,1,2,1006,2500,
132,s==13|累计10位好友达到vip5,s==3|hml,2,5,10,1,9,1000,2,1530,2,2,1006,5000,
133,s==12|累计1位好友累计登陆3天,s==3|hml,3,3,1,1,9,200,2,1007,1,2,1001,200,
134,s==12|累计3位好友累计登陆3天,s==3|hml,3,3,3,1,9,500,2,1007,3,2,1001,500,
135,s==12|累计5位好友累计登陆3天,s==3|hml,3,3,5,1,9,800,2,1007,5,2,1001,800,
136,s==13|累计10位好友累计登陆3天,s==3|hml,3,3,10,1,9,1200,2,3008,50,2,1001,1200,
137,s==12|累计1位好友累计登陆7天,s==3|hml,3,7,1,1,9,300,2,1003,1,2,1001,300,
138,s==12|累计3位好友累计登陆7天,s==3|hml,3,7,3,1,9,500,2,1003,3,2,1001,500,
139,s==12|累计5位好友累计登陆7天,s==3|hml,3,7,5,1,9,1000,2,1003,5,2,1001,1000,
140,s==13|累计10位好友累计登陆7天,s==3|hml,3,7,10,1,9,1500,2,1003,20,2,1001,2000,
141,s==11|累计1位好友达到50级,s==3|hm2,1,50,1,1,9,200,2,1003,3,1,10,500000,
142,s==11|累计3位好友达到50级,s==3|hm2,1,50,3,1,9,400,2,1003,5,1,10,1000000,
143,s==11|累计5位好友达到50级,s==3|hm2,1,50,5,1,9,600,2,1003,10,1,10,2000000,
144,s==12|累计10位好友达到50级,s==3|hm2,1,50,10,1,9,800,2,1004,3,2,1003,10,
145,s==12|累计1位好友达到vip3,s==3|hm2,2,3,1,1,9,300,2,1003,10,1,8,1000000,
146,s==12|累计3位好友达到vip3,s==3|hm2,2,3,3,1,9,500,2,1003,20,1,8,2000000,
147,s==12|累计5位好友达到vip3,s==3|hm2,2,3,5,1,9,800,2,1516,1,1,8,5000000,
148,s==13|累计10位好友达到vip3,s==3|hm2,2,3,10,1,9,1000,2,5095,1,2,1004,3,
149,s==12|累计1位好友达到vip5,s==3|hm2,2,5,1,1,9,300,2,1004,3,2,1006,500,
150,s==12|累计3位好友达到vip5,s==3|hm2,2,5,3,1,9,500,2,1527,1,2,1006,1000,
151,s==12|累计5位好友达到vip5,s==3|hm2,2,5,5,1,9,800,2,4040,1,2,1006,2500,
152,s==13|累计10位好友达到vip5,s==3|hm2,2,5,10,1,9,1000,2,1530,2,2,1006,5000,
153,s==12|累计1位好友累计登陆3天,s==3|hm2,3,3,1,1,9,200,2,1007,1,2,1001,200,
154,s==12|累计3位好友累计登陆3天,s==3|hm2,3,3,3,1,9,500,2,1007,3,2,1001,500,
155,s==12|累计5位好友累计登陆3天,s==3|hm2,3,3,5,1,9,800,2,1007,5,2,1001,800,
156,s==13|累计10位好友累计登陆3天,s==3|hm2,3,3,10,1,9,1200,2,3008,50,2,1001,1200,
157,s==12|累计1位好友累计登陆7天,s==3|hm2,3,7,1,1,9,300,2,1003,1,2,1001,300,
158,s==12|累计3位好友累计登陆7天,s==3|hm2,3,7,3,1,9,500,2,1003,3,2,1001,500,
159,s==12|累计5位好友累计登陆7天,s==3|hm2,3,7,5,1,9,1000,2,1003,5,2,1001,1000,
160,s==13|累计10位好友累计登陆7天,s==3|hm2,3,7,10,1,9,1500,2,1003,20,2,1001,2000,
161,s==11|累计1位好友达到50级,s==3|hbq,1,50,1,1,9,200,2,1003,3,1,10,500000,
162,s==11|累计3位好友达到50级,s==3|hbq,1,50,3,1,9,400,2,1003,5,1,10,1000000,
163,s==11|累计5位好友达到50级,s==3|hbq,1,50,5,1,9,600,2,1003,10,1,10,2000000,
164,s==12|累计10位好友达到50级,s==3|hbq,1,50,10,1,9,800,2,1004,3,2,1003,10,
165,s==12|累计1位好友达到vip3,s==3|hbq,2,3,1,1,9,300,2,1003,10,1,8,1000000,
166,s==12|累计3位好友达到vip3,s==3|hbq,2,3,3,1,9,500,2,1003,20,1,8,2000000,
167,s==12|累计5位好友达到vip3,s==3|hbq,2,3,5,1,9,800,2,1516,1,1,8,5000000,
168,s==13|累计10位好友达到vip3,s==3|hbq,2,3,10,1,9,1000,2,5095,1,2,1004,3,
169,s==12|累计1位好友达到vip5,s==3|hbq,2,5,1,1,9,300,2,1004,3,2,1006,500,
170,s==12|累计3位好友达到vip5,s==3|hbq,2,5,3,1,9,500,2,1527,1,2,1006,1000,
171,s==12|累计5位好友达到vip5,s==3|hbq,2,5,5,1,9,800,2,4040,1,2,1006,2500,
172,s==13|累计10位好友达到vip5,s==3|hbq,2,5,10,1,9,1000,2,1530,2,2,1006,5000,
173,s==12|累计1位好友累计登陆3天,s==3|hbq,3,3,1,1,9,200,2,1007,1,2,1001,200,
174,s==12|累计3位好友累计登陆3天,s==3|hbq,3,3,3,1,9,500,2,1007,3,2,1001,500,
175,s==12|累计5位好友累计登陆3天,s==3|hbq,3,3,5,1,9,800,2,1007,5,2,1001,800,
176,s==13|累计10位好友累计登陆3天,s==3|hbq,3,3,10,1,9,1200,2,3008,50,2,1001,1200,
177,s==12|累计1位好友累计登陆7天,s==3|hbq,3,7,1,1,9,300,2,1003,1,2,1001,300,
178,s==12|累计3位好友累计登陆7天,s==3|hbq,3,7,3,1,9,500,2,1003,3,2,1001,500,
179,s==12|累计5位好友累计登陆7天,s==3|hbq,3,7,5,1,9,1000,2,1003,5,2,1001,1000,
180,s==13|累计10位好友累计登陆7天,s==3|hbq,3,7,10,1,9,1500,2,1003,20,2,1001,2000,
181,s==11|累计1位好友达到50级,s==3|hb1,1,50,1,1,9,200,2,1003,3,1,10,500000,
182,s==11|累计3位好友达到50级,s==3|hb1,1,50,3,1,9,400,2,1003,5,1,10,1000000,
183,s==11|累计5位好友达到50级,s==3|hb1,1,50,5,1,9,600,2,1003,10,1,10,2000000,
184,s==12|累计10位好友达到50级,s==3|hb1,1,50,10,1,9,800,2,1004,3,2,1003,10,
185,s==12|累计1位好友达到vip3,s==3|hb1,2,3,1,1,9,300,2,1003,10,1,8,1000000,
186,s==12|累计3位好友达到vip3,s==3|hb1,2,3,3,1,9,500,2,1003,20,1,8,2000000,
187,s==12|累计5位好友达到vip3,s==3|hb1,2,3,5,1,9,800,2,1516,1,1,8,5000000,
188,s==13|累计10位好友达到vip3,s==3|hb1,2,3,10,1,9,1000,2,5095,1,2,1004,3,
189,s==12|累计1位好友达到vip5,s==3|hb1,2,5,1,1,9,300,2,1004,3,2,1006,500,
190,s==12|累计3位好友达到vip5,s==3|hb1,2,5,3,1,9,500,2,1527,1,2,1006,1000,
191,s==12|累计5位好友达到vip5,s==3|hb1,2,5,5,1,9,800,2,4040,1,2,1006,2500,
192,s==13|累计10位好友达到vip5,s==3|hb1,2,5,10,1,9,1000,2,1530,2,2,1006,5000,
193,s==12|累计1位好友累计登陆3天,s==3|hb1,3,3,1,1,9,200,2,1007,1,2,1001,200,
194,s==12|累计3位好友累计登陆3天,s==3|hb1,3,3,3,1,9,500,2,1007,3,2,1001,500,
195,s==12|累计5位好友累计登陆3天,s==3|hb1,3,3,5,1,9,800,2,1007,5,2,1001,800,
196,s==13|累计10位好友累计登陆3天,s==3|hb1,3,3,10,1,9,1200,2,3008,50,2,1001,1200,
197,s==12|累计1位好友累计登陆7天,s==3|hb1,3,7,1,1,9,300,2,1003,1,2,1001,300,
198,s==12|累计3位好友累计登陆7天,s==3|hb1,3,7,3,1,9,500,2,1003,3,2,1001,500,
199,s==12|累计5位好友累计登陆7天,s==3|hb1,3,7,5,1,9,1000,2,1003,5,2,1001,1000,
200,s==13|累计10位好友累计登陆7天,s==3|hb1,3,7,10,1,9,1500,2,1003,20,2,1001,2000,
201,s==11|累计1位好友达到50级,s==3|hlw,1,50,1,1,9,200,2,1003,3,1,10,500000,
202,s==11|累计3位好友达到50级,s==3|hlw,1,50,3,1,9,400,2,1003,5,1,10,1000000,
203,s==11|累计5位好友达到50级,s==3|hlw,1,50,5,1,9,600,2,1003,10,1,10,2000000,
204,s==12|累计10位好友达到50级,s==3|hlw,1,50,10,1,9,800,2,1004,3,2,1003,10,
205,s==12|累计1位好友达到vip3,s==3|hlw,2,3,1,1,9,300,2,1003,10,1,8,1000000,
206,s==12|累计3位好友达到vip3,s==3|hlw,2,3,3,1,9,500,2,1003,20,1,8,2000000,
207,s==12|累计5位好友达到vip3,s==3|hlw,2,3,5,1,9,800,2,1516,1,1,8,5000000,
208,s==13|累计10位好友达到vip3,s==3|hlw,2,3,10,1,9,1000,2,5095,1,2,1004,3,
209,s==12|累计1位好友达到vip5,s==3|hlw,2,5,1,1,9,300,2,1004,3,2,1006,500,
210,s==12|累计3位好友达到vip5,s==3|hlw,2,5,3,1,9,500,2,1527,1,2,1006,1000,
211,s==12|累计5位好友达到vip5,s==3|hlw,2,5,5,1,9,800,2,4040,1,2,1006,2500,
212,s==13|累计10位好友达到vip5,s==3|hlw,2,5,10,1,9,1000,2,1530,2,2,1006,5000,
213,s==12|累计1位好友累计登陆3天,s==3|hlw,3,3,1,1,9,200,2,1007,1,2,1001,200,
214,s==12|累计3位好友累计登陆3天,s==3|hlw,3,3,3,1,9,500,2,1007,3,2,1001,500,
215,s==12|累计5位好友累计登陆3天,s==3|hlw,3,3,5,1,9,800,2,1007,5,2,1001,800,
216,s==13|累计10位好友累计登陆3天,s==3|hlw,3,3,10,1,9,1200,2,3008,50,2,1001,1200,
217,s==12|累计1位好友累计登陆7天,s==3|hlw,3,7,1,1,9,300,2,1003,1,2,1001,300,
218,s==12|累计3位好友累计登陆7天,s==3|hlw,3,7,3,1,9,500,2,1003,3,2,1001,500,
219,s==12|累计5位好友累计登陆7天,s==3|hlw,3,7,5,1,9,1000,2,1003,5,2,1001,1000,
220,s==13|累计10位好友累计登陆7天,s==3|hlw,3,7,10,1,9,1500,2,1003,20,2,1001,2000,
221,s==11|累计1位好友达到50级,s==3|hly,1,50,1,1,9,200,2,1003,3,1,10,500000,
222,s==11|累计3位好友达到50级,s==3|hly,1,50,3,1,9,400,2,1003,5,1,10,1000000,
223,s==11|累计5位好友达到50级,s==3|hly,1,50,5,1,9,600,2,1003,10,1,10,2000000,
224,s==12|累计10位好友达到50级,s==3|hly,1,50,10,1,9,800,2,1004,3,2,1003,10,
225,s==12|累计1位好友达到vip3,s==3|hly,2,3,1,1,9,300,2,1003,10,1,8,1000000,
226,s==12|累计3位好友达到vip3,s==3|hly,2,3,3,1,9,500,2,1003,20,1,8,2000000,
227,s==12|累计5位好友达到vip3,s==3|hly,2,3,5,1,9,800,2,1516,1,1,8,5000000,
228,s==13|累计10位好友达到vip3,s==3|hly,2,3,10,1,9,1000,2,5095,1,2,1004,3,
229,s==12|累计1位好友达到vip5,s==3|hly,2,5,1,1,9,300,2,1004,3,2,1006,500,
230,s==12|累计3位好友达到vip5,s==3|hly,2,5,3,1,9,500,2,1527,1,2,1006,1000,
231,s==12|累计5位好友达到vip5,s==3|hly,2,5,5,1,9,800,2,4040,1,2,1006,2500,
232,s==13|累计10位好友达到vip5,s==3|hly,2,5,10,1,9,1000,2,1530,2,2,1006,5000,
233,s==12|累计1位好友累计登陆3天,s==3|hly,3,3,1,1,9,200,2,1007,1,2,1001,200,
234,s==12|累计3位好友累计登陆3天,s==3|hly,3,3,3,1,9,500,2,1007,3,2,1001,500,
235,s==12|累计5位好友累计登陆3天,s==3|hly,3,3,5,1,9,800,2,1007,5,2,1001,800,
236,s==13|累计10位好友累计登陆3天,s==3|hly,3,3,10,1,9,1200,2,3008,50,2,1001,1200,
237,s==12|累计1位好友累计登陆7天,s==3|hly,3,7,1,1,9,300,2,1003,1,2,1001,300,
238,s==12|累计3位好友累计登陆7天,s==3|hly,3,7,3,1,9,500,2,1003,3,2,1001,500,
239,s==12|累计5位好友累计登陆7天,s==3|hly,3,7,5,1,9,1000,2,1003,5,2,1001,1000,
240,s==13|累计10位好友累计登陆7天,s==3|hly,3,7,10,1,9,1500,2,1003,20,2,1001,2000,
241,s==11|累计1位好友达到50级,s==3|hlz,1,50,1,1,9,200,2,1003,3,1,10,500000,
242,s==11|累计3位好友达到50级,s==3|hlz,1,50,3,1,9,400,2,1003,5,1,10,1000000,
243,s==11|累计5位好友达到50级,s==3|hlz,1,50,5,1,9,600,2,1003,10,1,10,2000000,
244,s==12|累计10位好友达到50级,s==3|hlz,1,50,10,1,9,800,2,1004,3,2,1003,10,
245,s==12|累计1位好友达到vip3,s==3|hlz,2,3,1,1,9,300,2,1003,10,1,8,1000000,
246,s==12|累计3位好友达到vip3,s==3|hlz,2,3,3,1,9,500,2,1003,20,1,8,2000000,
247,s==12|累计5位好友达到vip3,s==3|hlz,2,3,5,1,9,800,2,1516,1,1,8,5000000,
248,s==13|累计10位好友达到vip3,s==3|hlz,2,3,10,1,9,1000,2,5095,1,2,1004,3,
249,s==12|累计1位好友达到vip5,s==3|hlz,2,5,1,1,9,300,2,1004,3,2,1006,500,
250,s==12|累计3位好友达到vip5,s==3|hlz,2,5,3,1,9,500,2,1527,1,2,1006,1000,
251,s==12|累计5位好友达到vip5,s==3|hlz,2,5,5,1,9,800,2,4040,1,2,1006,2500,
252,s==13|累计10位好友达到vip5,s==3|hlz,2,5,10,1,9,1000,2,1530,2,2,1006,5000,
253,s==12|累计1位好友累计登陆3天,s==3|hlz,3,3,1,1,9,200,2,1007,1,2,1001,200,
254,s==12|累计3位好友累计登陆3天,s==3|hlz,3,3,3,1,9,500,2,1007,3,2,1001,500,
255,s==12|累计5位好友累计登陆3天,s==3|hlz,3,3,5,1,9,800,2,1007,5,2,1001,800,
